gbifID,identifier,modified,basisOfRecord,occurrenceID,catalogNumber,recordNumber,recordedBy,eventDate,year,month,day,countryCode,stateProvince,county,locality,verbatimElevation,decimalLatitude,decimalLongitude,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,scientificName,kingdom,phylum,class,order,family,genus,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,taxonomicStatus,publishingCountry,lastInterpreted,elevation,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,lastCrawled,repatriated,iucnRedListCategory
2575836623,c3abf5d7-1019-11ea-8c78-005056be20a7,2022-10-30T17:07:49Z,PRESERVED_SPECIMEN,c3abf5d7-1019-11ea-8c78-005056be20a7,Z-000179971,s.n.,Ferdinand Othon Wolf,1874-07-01T23:06:32Z,1874,7,2,CH,Valais,Riddes (VS),Riddes,,46.171667,7.222778,POINT(7.22277777777778 46.1716666666667),,,,Clematis recta L.,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,Clematis,,recta,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.835Z,502,StillImage,true,false,3033543,3033543,6,7707728,220,399,2410,3033512,3033543,Clematis recta,Clematis recta L.,Clematis recta L.,2022-11-02T08:01:34.425Z,false,NE
2575836624,c3b985e7-40ec-11ea-8c78-005056be20a7,2022-03-05T10:19:39Z,PRESERVED_SPECIMEN,c3b985e7-40ec-11ea-8c78-005056be20a7,ZT-00186606,s.n.,Otto Hirschmann,1948-08-06T22:00:00Z,1948,8,7,CH,Valais,Saas-Fee (VS),"Saas-Fee, am Bach",1900 m,46.105555,7.913889,,,,,Artemisia absinthium L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia,,absinthium,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.836Z,1901,StillImage,true,false,3121319,3121319,6,7707728,220,414,3065,3120641,3121319,Artemisia absinthium,Artemisia absinthium L.,Artemisia absinthium L.,2022-11-02T08:01:34.425Z,false,NE
3383328194,c3d907c5-571a-11eb-931d-005056be20a7,2022-08-06T12:19:16Z,PRESERVED_SPECIMEN,c3d907c5-571a-11eb-931d-005056be20a7,ZT-00207343,s.n.,Elias Landolt,1963-09-01T23:00:00Z,1963,9,2,CH,Valais,Vouvry (VS),"Grammont, Weiden auf der Südostseite",1900 m,46.353333,6.820278,POINT(6.820311111111111 46.35333333333333),,,,Euphrasia hirtella Jord. ex Reut.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Euphrasia,Euphrasia,,hirtella,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.836Z,1900,StillImage,true,false,3738480,3738480,6,7707728,220,408,6651,3171955,3738480,Euphrasia hirtella,Euphrasia hirtella Jord. ex Reut.,Euphrasia hirtella Jord. ex Reut.,2022-11-02T08:01:34.425Z,false,NE
2575836625,c42d0892-4d74-11ea-9293-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,c42d0892-4d74-11ea-9293-005056be20a7,Z-000194202,1483,Emil Zogg,1951-07-12T23:00:00Z,1951,7,13,CH,Valais,Sembrancher (VS),Sembrancher,,46.0775,7.156111,POINT(7.1561111111111115 46.0775),,,,Ononis natrix L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ononis,Ononis,,natrix,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.837Z,726,StillImage,true,false,2977234,2977234,6,7707728,220,1370,5386,2977094,2977234,Ononis natrix,Ononis natrix L.,Ononis natrix L.,2022-11-02T08:01:34.425Z,false,NE
3383328199,c448b457-53f9-11eb-931d-005056be20a7,2022-09-16T09:41:59Z,PRESERVED_SPECIMEN,c448b457-53f9-11eb-931d-005056be20a7,ZT-00212617,s.n.,Johann Wilhelm Fortunat Coaz,1901-05-26T23:00:00Z,1901,5,27,CH,Valais,Simplon,"Gemeinde Simpeln [= Simplon Dorf], Aufstieg nach der Rossbodenalp, SSE-exp. Lehm",1800 m,46.198333,8.033333,POINT(8.033236111111112 46.19833333333333),,,,Hepatica nobilis Schreb.,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Hepatica,Hepatica,,nobilis,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.838Z,1804,StillImage,true,false,5371699,5371699,6,7707728,220,399,2410,3033655,5371699,Hepatica nobilis,Hepatica nobilis Schreb.,Hepatica nobilis Schreb.,2022-11-02T08:01:34.425Z,false,NE
2575836626,c4497f96-0b6f-11ea-8c78-005056be20a7,2022-10-30T17:07:49Z,PRESERVED_SPECIMEN,c4497f96-0b6f-11ea-8c78-005056be20a7,Z-000179012,s.n.,Ferdinand Othon Wolf,1899-05-31T23:00:00Z,1899,6,1,CH,Valais,Collombey-Muraz (VS),Muraz (Monthey),,46.28,6.930556,POINT(6.930555555555556 46.28),,,,Gladiolus palustris Gaudin,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Gladiolus,Gladiolus,,palustris,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.838Z,397,StillImage,true,false,2750279,2750279,6,7707728,196,1169,7698,2749747,2750279,Gladiolus palustris,Gladiolus palustris Gaudin,Gladiolus palustris Gaudin,2022-11-02T08:01:34.425Z,false,DD
2575836627,c46a5c93-3ded-11ea-8c78-005056be20a7,2022-03-18T09:54:57Z,PRESERVED_SPECIMEN,c46a5c93-3ded-11ea-8c78-005056be20a7,ZT-00186166,s.n.,Elias Landolt,1991-07-24T22:00:00Z,1991,7,25,CH,Valais,Visperterminen (VS),"Visperterminen, Riedbach, südwestlich Pt. 1526, steiler Südhang über Kalkphyllit",1526 m,46.264722,7.913611,POINT(7.9141666666666675 46.264722222222225),,,,Acinos arvensis (Lam.) Dandy,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Clinopodium,Acinos,,arvensis,,,SPECIES,SYNONYM,CH,2022-11-02T08:10:16.839Z,1529,StillImage,true,false,2927116,2927118,6,7707728,220,408,2497,2926907,2927118,Clinopodium acinos,Clinopodium acinos (L.) Kuntze,Acinos arvensis (Lam.) Dandy,2022-11-02T08:01:34.425Z,false,NE
2575836628,c46e8b0e-0aa3-11ea-8c78-005056be20a7,2022-11-01T17:03:45Z,PRESERVED_SPECIMEN,c46e8b0e-0aa3-11ea-8c78-005056be20a7,ZT-00174492,s.n.,Walo Koch,1935-06-09T23:00:00Z,1935,6,10,CH,Valais,Naters (VS),Hang unter Massaeggen,,46.330556,8.003889,POINT(8.003936111111111 46.330555555555556),,,,Vicia lutea L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia,,lutea,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.839Z,770,StillImage,true,false,2974753,2974753,6,7707728,220,1370,5386,2974751,2974753,Vicia lutea,Vicia lutea L.,Vicia lutea L.,2022-11-02T08:01:34.425Z,false,LC
3383328201,c472b7fa-6ac6-11eb-8cd8-005056be20a7,2022-11-02T08:05:55Z,PRESERVED_SPECIMEN,c472b7fa-6ac6-11eb-8cd8-005056be20a7,Z-000217656,s.n.,Johann Anliker,1963-06-20T23:00:00Z,1963,6,21,CH,Valais,Conthey (VS),im Weisstannen- Urwald von Derborence,1470 m,46.2833,7.218345,"POLYGON((7.218344807624817 46.28457766997266,7.218705627803194 46.284553110690354,7.219052581864467 46.2844803765783,7.219372336558634 46.284362262583784,7.219652603892119 46.28420330748597,7.2198826133484735 46.2840096195155,7.220053525793278 46.28378864166774,7.220158773157129 46.28354886572217,7.220194310842858 46.283299505950026,7.220158773157129 46.28305014504289,7.220053525793278 46.282810365865146,7.2198826133484735 46.28258938318007,7.219652603892119 46.2823956895036,7.219372336558634 46.282236728699814,7.219052581864467 46.28211860986795,7.218705627803194 46.282045872523724,7.218344807624817 46.28202131210642,7.2179839874464395 46.282045872523724,7.217637033385167 46.28211860986795,7.217317278691001 46.282236728699814,7.217037011357514 46.2823956895036,7.21680700190116 46.28258938318007,7.216636089456357 46.282810365865146,7.216530842092504 46.28305014504289,7.216495304406777 46.283299505950026,7.216530842092504 46.28354886572217,7.216636089456357 46.28378864166774,7.21680700190116 46.2840096195155,7.217037011357514 46.28420330748597,7.217317278691001 46.284362262583784,7.217637033385167 46.2844803765783,7.2179839874464395 46.284553110690354,7.218344807624817 46.28457766997266))",,,,Lonicera nigra L.,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,Lonicera,,nigra,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.839Z,1471,StillImage,true,false,7768870,7768870,6,7707728,220,946,6710,2888645,7768870,Lonicera nigra,Lonicera nigra L.,Lonicera nigra L.,2022-11-02T08:01:34.425Z,false,LC
2575836629,c47f47b1-42b2-11ea-8c78-005056be20a7,2022-02-19T12:45:24Z,PRESERVED_SPECIMEN,c47f47b1-42b2-11ea-8c78-005056be20a7,ZT-00187475,s.n.,Karl Heinz Richle,1949-06-03T22:00:00Z,1949,6,4,CH,Valais,Embd (VS),"zwischen Stalden und Kalpetran, Strassenrand",960 m,46.220555,7.844167,POINT(7.844225 46.220555555555556),,,,Bromus tectorum L.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus,,tectorum,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.857Z,954,StillImage,true,false,2703746,2703746,6,7707728,196,1369,3073,2703642,2703746,Bromus tectorum,Bromus tectorum L.,Bromus tectorum L.,2022-11-02T08:01:34.425Z,false,NE
3383328209,c51fb05f-72b7-11eb-8209-005056be20a7,2022-09-01T17:22:40Z,PRESERVED_SPECIMEN,c51fb05f-72b7-11eb-8209-005056be20a7,ZT-00225975,s.n.,Philippe Farquet,1912-04-07T23:00:00Z,1912,4,8,CH,Valais,Vouvry (VS),"rochers de la Porte du Sex [= Porte du Scex près Vouvry], bois, lieux frais",450 - 470 m,46.349722,6.881389,POINT(6.881388888888889 46.349444444444444),,,,Acer opalus Mill.,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer,,opalus,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.859Z,454,StillImage,true,false,7100278,7100278,6,7707728,220,933,6657,3189834,7100278,Acer opalus,Acer opalus Mill.,Acer opalus Mill.,2022-11-02T08:01:34.425Z,false,LC
2575836631,c532a975-4436-11ea-8c78-005056be20a7,2022-06-07T14:31:14Z,PRESERVED_SPECIMEN,c532a975-4436-11ea-8c78-005056be20a7,ZT-00188125,s.n.,Philippe Farquet,1935-04-12T23:00:00Z,1935,4,13,CH,Valais,Fully,"Colline insubrienne sur Mazembroz, endroits sablonneux arides",480 - 500 m,46.150556,7.1325,POINT(7.1324926614761335 46.15058046436792),,,,Cruciata pedemontana (Bellardi) Ehrend.,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Cruciata,Cruciata,,pedemontana,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.860Z,492,StillImage;StillImage,true,false,5338943,5338943,6,7707728,220,412,8798,2908322,5338943,Cruciata pedemontana,Cruciata pedemontana (Bellardi) Ehrend.,Cruciata pedemontana (Bellardi) Ehrend.,2022-11-02T08:01:34.425Z,false,NE
2575836632,c534af5e-4d74-11ea-9293-005056be20a7,2022-10-17T20:02:42Z,PRESERVED_SPECIMEN,c534af5e-4d74-11ea-9293-005056be20a7,Z-000194197,s.n.,Eduard Sidney Fries,1862-07-23T23:06:32Z,1862,7,24,CH,Valais,Inden (VS),"inter Leukerbad et Inden, in collibus apricis sterilibus aridis",,46.362837,7.618761,POINT(7.6258333333333335 46.380833333333335),,,,Ononis natrix L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ononis,Ononis,,natrix,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.866Z,1280,StillImage,true,false,2977234,2977234,6,7707728,220,1370,5386,2977094,2977234,Ononis natrix,Ononis natrix L.,Ononis natrix L.,2022-11-02T08:01:34.425Z,false,NE
2575836633,c5605b3d-42b2-11ea-8c78-005056be20a7,2022-08-10T14:06:51Z,PRESERVED_SPECIMEN,c5605b3d-42b2-11ea-8c78-005056be20a7,ZT-00187481,s.n.,Louis Favrat,1864-06-10T23:06:32Z,1864,6,11,CH,Valais,Saillon (VS),Saillon,,46.171667,7.179444,POINT(7.179444444444445 46.17166666666667),,,,Bromus tectorum L.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus,,tectorum,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.867Z,577,StillImage,true,false,2703746,2703746,6,7707728,196,1369,3073,2703642,2703746,Bromus tectorum,Bromus tectorum L.,Bromus tectorum L.,2022-11-02T08:01:34.425Z,false,NE
2575836634,c56f436e-4d74-11ea-9293-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,c56f436e-4d74-11ea-9293-005056be20a7,Z-000194198,s.n.,Eduard Sidney Fries,1875-07-17T23:06:32Z,1875,7,18,CH,Valais,Orsières (VS),Orsières - Lac de Champex,,46.02674,7.132444,"POLYGON((7.129697799682616 46.03269975197557,7.134847640991212 46.03424901200768,7.140855789184569 46.02852845140481,7.1341609954833975 46.02042331032297,7.130212783813477 46.019231277584936,7.124032974243164 46.02316488809262,7.131929397583007 46.033176451995786,7.129697799682616 46.03269975197557))",,,,Ononis natrix L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ononis,Ononis,,natrix,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.868Z,1183,StillImage,true,false,2977234,2977234,6,7707728,220,1370,5386,2977094,2977234,Ononis natrix,Ononis natrix L.,Ononis natrix L.,2022-11-02T08:01:34.425Z,false,NE
2575836635,c5d567cb-33ba-11ea-8c78-005056be20a7,2022-01-20T13:54:27Z,PRESERVED_SPECIMEN,c5d567cb-33ba-11ea-8c78-005056be20a7,Z-000188320,s.n.,Johannes Bär,1941-07-19T22:00:00Z,1941,7,20,CH,Valais,Leukerbad (VS),"Gemmi, Lämmerngrat (=Lämmerengrat)",2750m,46.407222,7.588122,POINT(7.588122222222222 46.407222222222224),,,,Androsace obtusifolia All.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Androsace,Androsace,,obtusifolia,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.869Z,2665,StillImage,true,false,4005658,4005658,6,7707728,220,1353,6674,3169318,4005658,Androsace obtusifolia,Androsace obtusifolia All.,Androsace obtusifolia All.,2022-11-02T08:01:34.425Z,false,NE
2575836636,c5f0ee96-0d30-11ea-8c78-005056be20a7,2022-11-01T17:03:45Z,PRESERVED_SPECIMEN,c5f0ee96-0d30-11ea-8c78-005056be20a7,ZT-00175487,s.n.,Walo Koch,1916-06-09T22:00:00Z,1916,6,10,CH,Valais,Sion (VS),Tourbillon,,46.236667,7.3675,POINT(7.3675 46.236666666666665),,,,Misopates orontium (L.) Raf.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Misopates,Misopates,,orontium,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.870Z,639,StillImage,true,false,3171145,3171145,6,7707728,220,408,2420,3171144,3171145,Misopates orontium,Misopates orontium (L.) Raf.,Misopates orontium (L.) Raf.,2022-11-02T08:01:34.425Z,false,NE
3383328222,c5fc928f-3f71-11eb-969b-005056be20a7,2022-10-30T17:07:49Z,PRESERVED_SPECIMEN,c5fc928f-3f71-11eb-969b-005056be20a7,Z-000205073,s.n.,Ferdinand Othon Wolf,1890-06-30T23:06:32Z,1890,7,1,CH,Valais,Mont-Noble (VS),Nax,,46.227222,7.436389,POINT(7.436388888888889 46.227222222222224),,,,Epilobium parviflorum Schreb.,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,Epilobium,,parviflorum,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.870Z,1398,StillImage,true,false,3189157,3189157,6,7707728,220,690,2430,3189067,3189157,Epilobium parviflorum,Epilobium parviflorum Schreb.,Epilobium parviflorum Schreb.,2022-11-02T08:01:34.425Z,false,LC
2575836638,c62f17a7-4436-11ea-8c78-005056be20a7,2022-11-01T17:03:45Z,PRESERVED_SPECIMEN,c62f17a7-4436-11ea-8c78-005056be20a7,ZT-00188129,37/65,Walo Koch,1937-04-24T23:00:00Z,1937,4,25,CH,Valais,Fully (VS),"E Masembroz, SW-exp. Hang über dem Eichenwäldchen",530 - 550 m,46.1575,7.148056,POINT(7.1480555 46.157222),,,,Cruciata pedemontana (Bellardi) Ehrend.,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Cruciata,Cruciata,,pedemontana,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.872Z,540,StillImage,true,false,5338943,5338943,6,7707728,220,412,8798,2908322,5338943,Cruciata pedemontana,Cruciata pedemontana (Bellardi) Ehrend.,Cruciata pedemontana (Bellardi) Ehrend.,2022-11-02T08:01:34.425Z,false,NE
2575836639,c6332582-2006-11ea-8c78-005056be20a7,2022-08-10T14:06:51Z,PRESERVED_SPECIMEN,c6332582-2006-11ea-8c78-005056be20a7,ZT-00181096,s.n.,Louis Favrat,1882-08-01T23:06:32Z,1882,8,2,CH,Valais,Binn (VS),Binnthal,,46.372017,8.201723,POINT(8.185277777777777 46.36555555555556),,,,Loiseleuria procumbens (L.) Desv.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Kalmia,Loiseleuria,,procumbens,,,SPECIES,SYNONYM,CH,2022-11-02T08:10:16.872Z,1638,StillImage,true,false,2883015,7601217,6,7707728,220,1353,2505,2882989,7601217,Kalmia procumbens,"Kalmia procumbens (L.) Gift, Kron & P.F.Stevens",Loiseleuria procumbens (L.) Desv.,2022-11-02T08:01:34.425Z,false,NE
3383328225,c63d91d4-784a-11eb-8209-005056be20a7,2022-10-30T17:07:49Z,PRESERVED_SPECIMEN,c63d91d4-784a-11eb-8209-005056be20a7,Z-000220855,s.n.,Ferdinand Othon Wolf,1895-06-30T23:00:00Z,1895,7,1,CH,Valais,Zermatt (VS),[Zermatt] Findelen,,46.012222,7.766944,POINT(7.766944444444444 46.01222222222222),,,,Juniperus sabina L.,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Juniperus,Juniperus,,sabina,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.872Z,2103,StillImage,true,false,7963890,7963890,6,7707728,194,640,8144,2684359,7963890,Juniperus sabina,Juniperus sabina L.,Juniperus sabina L.,2022-11-02T08:01:34.425Z,false,LC
2575836642,c68291f6-4802-11ea-9293-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,c68291f6-4802-11ea-9293-005056be20a7,Z-000193254,s.n.,Fritz Rohrer,1905-04-09T23:00:00Z,1905,4,10,CH,Valais,Sion (VS),Sitten,,46.241667,7.363333,POINT(7.363333333333333 46.24166666666667),,,,Helianthemum nummularium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,Helianthemum,,nummularium,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.874Z,597,StillImage,true,false,8890062,8890062,6,7707728,220,941,6635,2874068,8890062,Helianthemum nummularium,Helianthemum nummularium (L.) Mill.,Helianthemum nummularium (L.) Mill.,2022-11-02T08:01:34.425Z,false,NE
3383328230,c699b578-3f90-11eb-969b-005056be20a7,2022-07-07T15:53:53Z,PRESERVED_SPECIMEN,c699b578-3f90-11eb-969b-005056be20a7,Z-000205230,s.n.,Charles Girardet,1890-05-14T23:06:32Z,1890,5,15,CH,Valais,Vernayaz (VS),Vallon de Gueuroz,,46.126388,7.039167,POINT(7.039166666666667 46.12638888888889),,,,Dactylorhiza sambucina (L.) Soó,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,Dactylorhiza,,sambucina,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.874Z,659,StillImage,true,false,8231647,8231647,6,7707728,196,1169,7689,2809736,8231647,Dactylorhiza sambucina,Dactylorhiza sambucina (L.) Soó,Dactylorhiza sambucina (L.) Soó,2022-11-02T08:01:34.425Z,false,LC
2575836643,c73937d2-3300-11ea-8c78-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,c73937d2-3300-11ea-8c78-005056be20a7,Z-000188209,s.n.,Wilhelm Bernoulli-Sartorius,1898-07-31T23:00:00Z,1898,8,1,CH,Valais,Anniviers (VS),"supra Zinal, in declivibus apertis",2700 - 3000 m,46.131986,7.659745,POINT(7.6258333333333335 46.13611111111111),,,,Androsace alpina (L.) Lam.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Androsace,Androsace,,alpina,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.875Z,2856,StillImage,true,false,4008062,4008062,6,7707728,220,1353,6674,3169318,4008062,Androsace alpina,Androsace alpina (L.) Lam.,Androsace alpina (L.) Lam.,2022-11-02T08:01:34.425Z,false,NE
2575836644,c73dd5bb-3b72-11ea-8c78-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,c73dd5bb-3b72-11ea-8c78-005056be20a7,Z-000189930,s.n.,Walter Höhn-Ochsner,1956-06-09T23:00:00Z,1956,6,10,CH,Valais,Anniviers (VS),"Glacier de Moiry / Gongra, Pionier auf Gletscherboden",2356 m,46.103889,7.578333,POINT(7.5782694444444445 46.10388888888889),,,,Saxifraga biflora All.,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga,,biflora,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.875Z,2359,StillImage,true,false,7646635,7646635,6,7707728,220,7219248,2402,2987833,7646635,Saxifraga biflora,Saxifraga biflora All.,Saxifraga biflora All.,2022-11-02T08:01:34.425Z,false,NE
3383328236,c74a6399-4511-11eb-969b-005056be20a7,2022-10-30T17:07:49Z,PRESERVED_SPECIMEN,c74a6399-4511-11eb-969b-005056be20a7,Z-000206927,s.n.,Ferdinand Othon Wolf,1892-08-31T23:06:32Z,1892,9,1,CH,Valais,Sierre (VS),Granges [Sierre],,46.258888,7.465,POINT(7.465 46.25888888888889),,,,Cleistogenes serotina (L.) Keng,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cleistogenes,Cleistogenes,,serotina,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.876Z,532,StillImage,true,false,4119142,4119142,6,7707728,196,1369,3073,2706206,4119142,Cleistogenes serotina,Cleistogenes serotina (L.) Keng,Cleistogenes serotina (L.) Keng,2022-11-02T08:01:34.425Z,false,NE
2575836646,c775cd2c-434e-11ea-8c78-005056be20a7,2022-09-20T19:23:48Z,PRESERVED_SPECIMEN,c775cd2c-434e-11ea-8c78-005056be20a7,ZT-00187583,s.n.,Camille Carron,1878-03-07T23:06:32Z,1878,3,8,CH,Valais,Fully (VS),"entre Branson et les Follatères, coteaux herbeux",,46.126779,7.083821,POINT(7.089722222222222 46.12916666666667),,,,Bulbocodium vernum L.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Bulbocodium,,vernum,,,SPECIES,SYNONYM,CH,2022-11-02T08:10:16.877Z,585,StillImage,true,false,5294795,2739661,6,7707728,196,1172,7697,2739608,2739661,Colchicum bulbocodium,Colchicum bulbocodium Ker Gawl.,Bulbocodium vernum L.,2022-11-02T08:01:34.425Z,false,NE
2575836647,c7b695de-4831-11ea-9293-005056be20a7,2022-01-01T17:41:07Z,PRESERVED_SPECIMEN,c7b695de-4831-11ea-9293-005056be20a7,Z-000193507,s.n.,Hans Dübi,1905-10-15T23:00:00Z,1905,10,16,CH,Valais,Saillon (VS),Saillon,,46.171667,7.179444,POINT(7.179444444444445 46.17166666666667),,,,Hyssopus officinalis L.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Hyssopus,Hyssopus,,officinalis,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.878Z,577,StillImage,true,false,5341387,5341387,6,7707728,220,408,2497,2926805,5341387,Hyssopus officinalis,Hyssopus officinalis L.,Hyssopus officinalis L.,2022-11-02T08:01:34.425Z,false,NE
2575836648,c7c2aee5-33ba-11ea-8c78-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,c7c2aee5-33ba-11ea-8c78-005056be20a7,Z-000188329,s.n.,Ernest Wilczek,1917-06-30T22:00:00Z,1917,7,1,CH,Valais,Zermatt (VS),"Zermatt, Riffelberg",2400 - 2600 m,45.995278,7.752222,POINT(7.752152777777778 45.99527777777778),,,,Androsace obtusifolia All.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Androsace,Androsace,,obtusifolia,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.878Z,2401,StillImage,true,false,4005658,4005658,6,7707728,220,1353,6674,3169318,4005658,Androsace obtusifolia,Androsace obtusifolia All.,Androsace obtusifolia All.,2022-11-02T08:01:34.425Z,false,NE
2575836649,c8060c50-1a8a-11ea-8c78-005056be20a7,2021-11-10T08:40:24Z,PRESERVED_SPECIMEN,c8060c50-1a8a-11ea-8c78-005056be20a7,Z-000183640,s.n.,Jean-Jacques Vetter,1878-07-17T23:06:32Z,1878,7,18,CH,Valais,Ried-Brig (VS),"Route du Simplon, au-dessus de Brigue",,46.309249,8.011694,POINT(7.990555555555556 46.31527777777777),,,,Campanula cochleariifolia Lam.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,Campanula,,cochleariifolia,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.879Z,911,StillImage,true,false,5410194,5410194,6,7707728,220,414,8801,3161935,5410194,Campanula cochleariifolia,Campanula cochleariifolia Lam.,Campanula cochleariifolia Lam.,2022-11-02T08:01:34.425Z,false,NE
2575836650,c8076f35-40ec-11ea-8c78-005056be20a7,2022-09-01T17:22:40Z,PRESERVED_SPECIMEN,c8076f35-40ec-11ea-8c78-005056be20a7,ZT-00186627,81/1073,Matthias Baltisberger,1981-08-16T22:00:00Z,1981,8,17,CH,Valais,Varen,"Pflang, NE von Varen, W von Leuk, trockenes, z.T. felsiges Strassenbord",800 - 900 m,46.321944,7.619167,POINT(7.6191666666666675 46.32222222222222),,,,Artemisia absinthium L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia,,absinthium,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.880Z,811,StillImage,true,false,3121319,3121319,6,7707728,220,414,3065,3120641,3121319,Artemisia absinthium,Artemisia absinthium L.,Artemisia absinthium L.,2022-11-02T08:01:34.425Z,false,NE
2575836651,c833993d-41bc-11ea-8c78-005056be20a7,2022-03-02T08:24:49Z,PRESERVED_SPECIMEN,c833993d-41bc-11ea-8c78-005056be20a7,ZT-00187004,s.n.,Gustav Müller,1893-06-30T23:00:00Z,1893,7,1,CH,Valais,Sierre (VS),Fôret de Finge [= Pfynwald) près Sierre,,46.294166,7.565,POINT(7.565008333333333 46.29416666666666),,,,Astragalus exscapus L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus,,exscapus,,,SPECIES,ACCEPTED,CH,2022-11-02T08:10:16.880Z,584,StillImage,true,false,5343540,5343540,6,7707728,220,1370,5386,2933951,5343540,Astragalus exscapus,Astragalus exscapus L.,Astragalus exscapus L.,2022-11-02T08:01:34.425Z,false,NE
